Set	Size	Count	z-score	Adj. z-score	Adj. p-value	Adj. q-value	List of genes
PID_TGFBR_PATHWAY	55	53	-0.444758	-1.26746	0.897505	0.994838	TGFBR3(2.27919); CTGF(1.95685); SMURF1(1.20154); EIF2A(0.917035); DAXX(0.913253); ITCH(0.844774); SMAD7(0.806264); TGFBRAP1(0.760441); MAP3K7(0.604395); SMURF2(0.566084); TGFBR2(0.436012); DYNLRB1(0.418136); NEDD4L(0.417171); YAP1(0.153912); FKBP1A(0.144925); PPP2R2A(0.0710257); SOS1(0.064445); DAB2(0.0124048); DACT2(0.00679829); BAMBI(-0.0674412); CAV1(-0.17878); SKIL(-0.189355); CAMK2A(-0.191522); SMAD4(-0.199858); PPP2CB(-0.230591); TAB2(-0.238299); TAB1(-0.311241); SMAD3(-0.321146); CTNNB1(-0.32477); SHC1(-0.334932); AXIN1(-0.362668); TGFB2(-0.384374); PML(-0.385466); SPTBN1(-0.399399); PPP1CA(-0.413523); RNF111(-0.422556); RPS6KB1(-0.445171); STRAP(-0.627231); PPP1R15A(-0.641535); TGFB3(-0.643113); ARRB2(-0.684359); TGFB1(-0.744477); ZFYVE9(-0.852989); PPP2CA(-0.863361); PARD6A(-0.886557); WWP1(-0.910403); YWHAE(-0.953313); TGFBR1(-0.987729); GRB2(-1.04866); ZFYVE16(-1.06161); SMAD2(-1.15056); RHOA(-1.31259); PDPK1(-1.51315); 
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	48	37	-0.953223	-1.25883	0.895953	0.994838	PDHX(1.52555); OGDH(1.31326); IDH3A(1.22499); PDHB(0.883113); FH(0.79836); LDHA(0.448603); SUCLG2(0.414977); PDK4(0.378427); DLST(0.299787); SLC16A1(0.274144); IDH2(0.0929555); ADHFE1(0.0486385); PDK1(0.00446942); MDH2(-0.12017); PDP2(-0.171583); BSG(-0.181914); L2HGDH(-0.283698); D2HGDH(-0.300001); SDHB(-0.314472); SUCLA2(-0.316836); CS(-0.358891); LDHB(-0.39875); SDHA(-0.476559); SDHC(-0.547811); DLAT(-0.574125); NNT(-0.576725); SLC16A3(-0.600618); PDP1(-0.662676); ACO2(-0.665519); PDK2(-0.728241); IDH1(-0.757415); DLD(-0.800117); SDHD(-0.895924); SUCLG1(-0.961817); SLC16A8(-0.975689); IDH3B(-1.04773); PDPR(-1.31691); 
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	31	28	-0.928045	-1.30457	0.903981	0.994838	MCM3(1.35974); ORC4(1.18374); POLE(0.983017); MCM5(0.346827); CDC45(0.311896); MCM6(0.226559); CDC7(0.207873); RPA3(0.150214); POLE2(0.0845454); MCM8(0.0620934); RPA1(-0.0785495); MCM10(-0.112416); PRIM1(-0.150408); MCM7(-0.238608); POLA2(-0.280712); ORC5(-0.375186); CDK2(-0.384698); CDC6(-0.424306); ORC3(-0.559089); PRIM2(-0.627734); RPA2(-0.636151); ORC1(-0.710363); ORC2(-0.721049); CDT1(-0.923224); MCM2(-0.991629); DBF4(-1.02899); MCM4(-1.1274); ORC6(-1.19601); 
REACTOME_BOTULINUM_NEUROTOXICITY	19	18	-0.77215	-1.2142	0.887665	0.994838	STX11(0.65357); SNAP25(0.649187); STX16(0.32532); STX5(0.295007); STX3(0.288311); SYT2(0.149444); VAMP1(0.126692); STX7(0.00411458); STX6(-0.113335); STX2(-0.237609); STX8(-0.436683); VAMP2(-0.514471); SYT1(-0.753644); STX10(-0.810234); STX1A(-0.840451); STX1B(-0.878648); STX4(-0.951892); STX12(-1.14215); 
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	67	64	-1.26701	-1.26307	0.896719	0.994838	PSMB5(2.34567); CDKN1A(1.74766); MCM3(1.35974); ORC4(1.18374); CDKN1B(1.10316); PSMB2(1.04704); PSMC5(0.607076); PSMD4(0.399732); CCNA2(0.38542); PSMB3(0.36527); PSMA8(0.354902); PSMA5(0.350631); MCM5(0.346827); PSMB4(0.2488); CCNA1(0.239808); MCM6(0.226559); PSMA1(0.171431); PSMA4(0.158155); PSMD2(0.141125); RPS27A(0.114955); MCM8(0.0620934); PSMD3(0.0418043); PSMC2(0.0208709); PSMB9(0.0170475); PSMB8(0.0165566); PSMD6(0.0115824); PSMF1(0.0106812); UBA52(-0.0398633); PSMC1(-0.0682937); PSMD7(-0.0811735); PSMA2(-0.114179); PSMD1(-0.190393); MCM7(-0.238608); RB1(-0.304368); PSMD11(-0.319427); PSMB7(-0.369602); ORC5(-0.375186); CDK2(-0.384698); PSMD13(-0.395083); PSMD5(-0.409103); CDC6(-0.424306); PSMA6(-0.501463); PSMB10(-0.514225); ORC3(-0.559089); PSMC4(-0.564806); PSMB6(-0.584287); PSMB1(-0.639227); PSMD14(-0.70967); ORC1(-0.710363); PSMD9(-0.71379); PSMD12(-0.721019); ORC2(-0.721049); PSMC3(-0.738117); PSMA3(-0.763352); PSMD8(-0.80273); PSME2(-0.806434); PSME1(-0.807009); PSME4(-0.850173); PSMC6(-0.911922); CDT1(-0.923224); MCM2(-0.991629); PSMA7(-1.00725); MCM4(-1.1274); ORC6(-1.19601); 
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	66	64	-0.611789	-1.16648	0.878289	0.994838	PLCG1(2.98526); NUP54(1.91423); EIF4A3(1.54654); NUP133(1.35113); IFIT1(1.30939); PPM1B(1.26516); MX1(1.16036); MX2(1.14029); RAE1(0.918083); NUP50(0.776776); EIF4E3(0.763037); FLNB(0.552134); NUP35(0.413855); NUP210(0.37948); KPNA2(0.142456); RPS27A(0.114955); EIF4G1(0.0945215); TPR(-0.0193705); ARIH1(-0.0205709); MAPK3(-0.0304901); JAK1(-0.0388403); UBA52(-0.0398633); DDX58(-0.053187); NUP107(-0.0698251); EIF4E(-0.0855737); HERC5(-0.102053); EIF4A1(-0.132369); SEH1L(-0.163022); KPNA5(-0.183792); NUP205(-0.212966); UBE2L6(-0.222069); EIF4A2(-0.282204); STAT1(-0.302649); NEDD4(-0.328904); AAAS(-0.344509); KPNB1(-0.394456); POM121(-0.401492); NUP43(-0.410802); EIF4G2(-0.425583); UBE2N(-0.494611); EIF2AK2(-0.556051); PIN1(-0.590309); UBE2E1(-0.608703); UBA7(-0.634333); KPNA3(-0.673786); NUPL1(-0.687072); KPNA4(-0.706843); IRF3(-0.732468); KPNA1(-0.73537); NUP93(-0.743641); NUPL2(-0.772031); EIF4G3(-0.777032); NUP37(-0.833234); NUP214(-0.865136); TRIM25(-0.887372); USP18(-0.898984); NUP155(-0.945741); NUP62(-0.958694); EIF4E2(-0.993026); NUP153(-1.00573); NUP88(-1.06231); RANBP2(-1.08622); NUP188(-1.10634); NUP85(-1.10837); 
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	24	19	-0.362616	-1.33571	0.909177	0.994838	MUC2(0.937987); ST3GAL1(0.928503); MUC21(0.571837); ST6GAL1(0.318312); ST6GALNAC3(0.169905); MUC13(-0.00259389); MUC5B(-0.00270552); MUC15(-0.0286689); ST6GALNAC4(-0.098395); MUC16(-0.15702); MUCL1(-0.488829); MUC4(-0.557189); MUC17(-0.640964); ST6GALNAC2(-0.664901); ST3GAL3(-0.672414); MUC7(-0.861231); MUC6(-1.00308); ST3GAL2(-1.19311); MUC12(-1.27428); 
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	51	47	-1.22316	-1.32677	0.907708	0.994838	PSMB5(2.34567); PSMB2(1.04704); PSMC5(0.607076); CHEK2(0.538872); PSMD4(0.399732); CDC25A(0.391891); PSMB3(0.36527); PSMA8(0.354902); PSMA5(0.350631); PSMB4(0.2488); PSMA1(0.171431); PSMA4(0.158155); PSMD2(0.141125); RPS27A(0.114955); PSMD3(0.0418043); PSMC2(0.0208709); PSMB9(0.0170475); PSMB8(0.0165566); PSMD6(0.0115824); PSMF1(0.0106812); UBA52(-0.0398633); PSMC1(-0.0682937); PSMD7(-0.0811735); PSMA2(-0.114179); PSMD1(-0.190393); PSMD11(-0.319427); PSMB7(-0.369602); PSMD13(-0.395083); PSMD5(-0.409103); PSMA6(-0.501463); PSMB10(-0.514225); PSMC4(-0.564806); PSMB6(-0.584287); CHEK1(-0.632611); PSMB1(-0.639227); ATM(-0.644324); PSMD14(-0.70967); PSMD9(-0.71379); PSMD12(-0.721019); PSMC3(-0.738117); PSMA3(-0.763352); PSMD8(-0.80273); PSME2(-0.806434); PSME1(-0.807009); PSME4(-0.850173); PSMC6(-0.911922); PSMA7(-1.00725); 
REACTOME_REGULATION_OF_APOPTOSIS	58	54	-0.913862	-1.33652	0.90931	0.994838	PSMB5(2.34567); PSMB2(1.04704); PSMC5(0.607076); DAPK1(0.484919); UNC5A(0.400833); PSMD4(0.399732); PSMB3(0.36527); PSMA8(0.354902); PSMA5(0.350631); UNC5B(0.273033); PSMB4(0.2488); PSMA1(0.171431); PSMA4(0.158155); PSMD2(0.141125); DCC(0.133816); RPS27A(0.114955); PSMD3(0.0418043); ARHGAP10(0.0377614); PSMC2(0.0208709); PSMB9(0.0170475); PSMB8(0.0165566); PSMD6(0.0115824); PSMF1(0.0106812); CASP3(-0.00632708); UBA52(-0.0398633); PSMC1(-0.0682937); PSMD7(-0.0811735); PSMA2(-0.114179); PSMD1(-0.190393); DAPK2(-0.248019); CASP9(-0.288016); PSMD11(-0.319427); PSMB7(-0.369602); PSMD13(-0.395083); APPL1(-0.405643); PSMD5(-0.409103); PSMA6(-0.501463); PSMB10(-0.514225); PSMC4(-0.564806); PSMB6(-0.584287); DAPK3(-0.584759); PSMB1(-0.639227); PSMD14(-0.70967); PSMD9(-0.71379); PSMD12(-0.721019); PSMC3(-0.738117); PSMA3(-0.763352); PAK2(-0.777755); PSMD8(-0.80273); PSME2(-0.806434); PSME1(-0.807009); PSME4(-0.850173); PSMC6(-0.911922); PSMA7(-1.00725); 
REACTOME_RNA_POL_II_TRANSCRIPTION	105	92	-1.33229	-1.24858	0.894091	0.994838	SUPT4H1(3.24235); CSTF3(2.869); TAF11(2.44438); NUDT21(1.91017); TAF4B(1.06483); GTF2H3(0.948479); GTF2B(0.940658); POLR2L(0.814085); SRSF5(0.752266); TAF4(0.657538); SLBP(0.623066); SRSF4(0.49203); ERCC2(0.458046); SSRP1(0.366809); ERCC3(0.333342); GTF2H4(0.332699); TAF10(0.311089); POLR2C(0.29676); TCEB1(0.267408); ELL(0.136973); POLR2H(0.11444); DHX38(0.108032); CPSF1(0.0949321); TAF6(0.0690092); GTF2A2(0.0437234); TAF5(0.00804059); POLR2A(0.000826059); NCBP1(-0.0149415); CCNT1(-0.0151445); GTF2F1(-0.0275488); CDK9(-0.0757103); ZNF473(-0.112513); LSM10(-0.12519); TCEA1(-0.139724); SNRPF(-0.14028); U2AF1(-0.141068); NFX1(-0.164877); CSTF1(-0.177682); POLR2K(-0.204329); CCNH(-0.211401); CTDP1(-0.216506); CDC40(-0.219177); POLR2E(-0.243269); CPSF7(-0.251051); SNRPD3(-0.254418); RBM8A(-0.266475); PABPN1(-0.270201); CLP1(-0.285613); SRSF3(-0.292299); PCF11(-0.307044); SNRPE(-0.308326); POLR2F(-0.317509); MAGOH(-0.346347); SNRPB(-0.353322); PAPOLA(-0.357137); POLR2I(-0.370469); LSM11(-0.374846); GTF2A1(-0.382974); GTF2H1(-0.392465); SRSF9(-0.396119); SUPT16H(-0.406608); GTF2E1(-0.409868); SRSF7(-0.410326); RNMT(-0.444156); CPSF3(-0.446166); MNAT1(-0.496769); POLR2B(-0.497774); SRSF6(-0.511082); CPSF2(-0.513355); SRSF11(-0.527322); CCNT2(-0.57785); CDK7(-0.603054); TAF9(-0.625443); POLR2G(-0.62591); TBP(-0.647931); GTF2E2(-0.667462); SNRPG(-0.684386); SRSF1(-0.726133); U2AF2(-0.753057); RNGTT(-0.764182); GTF2F2(-0.798875); TCEB3(-0.82364); SRSF2(-0.835856); SRRM1(-0.849242); POLR2D(-0.851205); POLR2J(-0.866111); SUPT5H(-0.875002); RNPS1(-0.898186); TCEB2(-0.9274); TAF12(-1.02156); TAF13(-1.03943); NCBP2(-1.05398); 
REACTOME_CELL_CYCLE_CHECKPOINTS	124	109	-1.09335	-1.17826	0.880653	0.994838	CCNE2(2.46563); PSMB5(2.34567); CDKN1A(1.74766); TP53(1.53647); MCM3(1.35974); BUB3(1.20293); ORC4(1.18374); CDKN1B(1.10316); PSMB2(1.04704); RFC5(0.837878); ANAPC10(0.822607); CDK1(0.737894); PSMC5(0.607076); CHEK2(0.538872); MAD1L1(0.508781); MDM2(0.467804); PSMD4(0.399732); CDC25A(0.391891); PSMB3(0.36527); PSMA8(0.354902); PSMA5(0.350631); MCM5(0.346827); CDC45(0.311896); WEE1(0.308506); UBE2C(0.295436); CDC26(0.294228); PSMB4(0.2488); MCM6(0.226559); CDC7(0.207873); PSMA1(0.171431); ANAPC4(0.166437); PSMA4(0.158155); RPA3(0.150214); PSMD2(0.141125); BUB1B(0.131733); RPS27A(0.114955); MCM8(0.0620934); UBE2D1(0.0562972); PSMD3(0.0418043); ANAPC5(0.0336452); RFWD2(0.0290255); PSMC2(0.0208709); ATR(0.0188044); PSMB9(0.0170475); PSMB8(0.0165566); RFC3(0.0161609); PSMD6(0.0115824); PSMF1(0.0106812); UBA52(-0.0398633); ATRIP(-0.0492199); PSMC1(-0.0682937); RPA1(-0.0785495); PSMD7(-0.0811735); CDC25C(-0.109539); MCM10(-0.112416); PSMA2(-0.114179); PSMD1(-0.190393); RFC4(-0.211955); HUS1(-0.226701); MCM7(-0.238608); CDC23(-0.289332); PSMD11(-0.319427); PSMB7(-0.369602); ORC5(-0.375186); CDK2(-0.384698); PSMD13(-0.395083); CDC27(-0.397762); ANAPC1(-0.406015); PSMD5(-0.409103); RAD9A(-0.415646); CDC6(-0.424306); CDC20(-0.453377); CCNB1(-0.465449); PSMA6(-0.501463); PSMB10(-0.514225); ORC3(-0.559089); PSMC4(-0.564806); RAD1(-0.566354); PSMB6(-0.584287); UBE2E1(-0.608703); CHEK1(-0.632611); RPA2(-0.636151); PSMB1(-0.639227); ATM(-0.644324); RFC2(-0.68194); CCNE1(-0.683835); PSMD14(-0.70967); ORC1(-0.710363); PSMD9(-0.71379); PSMD12(-0.721019); ORC2(-0.721049); PSMC3(-0.738117); RAD17(-0.738524); PSMA3(-0.763352); PSMD8(-0.80273); PSME2(-0.806434); PSME1(-0.807009); CDC16(-0.812578); PSME4(-0.850173); MAD2L1(-0.874076); PSMC6(-0.911922); ANAPC7(-0.923323); CCNB2(-0.93422); MCM2(-0.991629); PSMA7(-1.00725); DBF4(-1.02899); MCM4(-1.1274); ORC6(-1.19601); ANAPC2(-1.30918); 
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	22	20	-1.43248	-1.27811	0.899394	0.994838	CCT2(0.629679); TUBA1B(0.599552); CCT8(0.519114); TUBA3C(0.278067); TUBB3(0.00925211); TUBB4A(-0.0809733); TUBA1A(-0.100239); TUBA3D(-0.110981); TUBA4A(-0.1524); TUBB2A(-0.205777); CCT6A(-0.27107); TUBA1C(-0.322477); TCP1(-0.456474); TUBB1(-0.474345); CCT5(-0.488587); TUBB6(-0.506016); CCT3(-0.63854); CCT7(-0.73003); CCT4(-0.945009); TUBB2B(-1.19912); 
REACTOME_TRANSCRIPTION	210	193	-2.09091	-1.20352	0.885612	0.994838	SUPT4H1(3.24235); CSTF3(2.869); EHMT2(2.69592); TAF11(2.44438); SNAPC4(2.14969); PTRF(1.98237); NUDT21(1.91017); ERCC6(1.55839); GTF3C5(1.26198); HIST2H2BE(1.23483); HIST2H2AC(1.23218); TAF1B(1.16676); TAF4B(1.06483); GTF2H3(0.948479); GTF2B(0.940658); HIST1H2BL(0.915678); HIST1H3H(0.91019); POLR3K(0.86132); POLR2L(0.814085); H2AFX(0.775772); SRSF5(0.752266); POLR1A(0.69876); HIST2H2AA3(0.693424); HIST2H2AA4(0.693424); HIST2H3A(0.691496); HIST2H3C(0.691496); KAT2B(0.684851); NFIB(0.67343); TAF4(0.657538); MBD2(0.655193); HIST2H4A(0.625078); HIST2H4B(0.625078); SLBP(0.623066); TAF1C(0.555785); HIST1H2BD(0.500075); SRSF4(0.49203); ERCC2(0.458046); TFAM(0.447807); SSRP1(0.366809); ERCC3(0.333342); GTF2H4(0.332699); TAF10(0.311089); POLR2C(0.29676); TCEB1(0.267408); POLR3D(0.263926); HIST4H4(0.24443); SNAPC2(0.244367); POLR1D(0.237085); TFB2M(0.162214); ELL(0.136973); HIST1H4C(0.133892); POLR2H(0.11444); DHX38(0.108032); HIST1H2AC(0.105405); HIST1H2BC(0.101978); CBX3(0.0983542); CPSF1(0.0949321); TAF6(0.0690092); GTF2A2(0.0437234); TAF5(0.00804059); POLR2A(0.000826059); NCBP1(-0.0149415); CCNT1(-0.0151445); GTF2F1(-0.0275488); MAPK3(-0.0304901); MTERF(-0.0444194); CDK9(-0.0757103); HIST3H2BB(-0.0881749); POLR3GL(-0.107416); ZNF473(-0.112513); HIST1H3I(-0.118725); LSM10(-0.12519); HIST1H2BE(-0.136019); TCEA1(-0.139724); SNRPF(-0.14028); U2AF1(-0.141068); HIST1H4L(-0.147204); HIST1H4D(-0.163122); NFX1(-0.164877); CSTF1(-0.177682); SNAPC1(-0.193733); HIST1H4H(-0.198362); POLR2K(-0.204329); HIST1H4E(-0.20455); HIST1H2BF(-0.211231); CCNH(-0.211401); HIST1H2AD(-0.21211); CTDP1(-0.216506); HIST1H2AE(-0.21661); HIST1H3D(-0.217122); HIST1H2BG(-0.217463); CDC40(-0.219177); HIST1H2BI(-0.220961); HIST1H3G(-0.235628); POLR2E(-0.243269); HIST1H2BN(-0.245074); CPSF7(-0.251051); SNRPD3(-0.254418); RBM8A(-0.266475); PABPN1(-0.270201); CLP1(-0.285613); HIST1H4K(-0.291017); SRSF3(-0.292299); H3F3B(-0.305766); PCF11(-0.307044); SNRPE(-0.308326); HIST1H2AJ(-0.310006); HIST1H2BM(-0.310371); POLR2F(-0.317509); HIST1H4J(-0.319141); HIST1H2BH(-0.335603); MAGOH(-0.346347); SNRPB(-0.353322); PAPOLA(-0.357137); RRN3(-0.360397); POLR3F(-0.364613); HIST1H3F(-0.368054); ZNF143(-0.368106); GTF3C2(-0.369617); POLR2I(-0.370469); LSM11(-0.374846); HIST1H4I(-0.382577); GTF2A1(-0.382974); GTF2H1(-0.392465); SRSF9(-0.396119); SUPT16H(-0.406608); HIST2H3D(-0.408298); GTF2E1(-0.409868); SRSF7(-0.410326); HIST1H2BK(-0.419004); RNMT(-0.444156); CPSF3(-0.446166); SNAPC5(-0.480113); GTF3C3(-0.488063); HIST1H4F(-0.492255); MNAT1(-0.496769); POLR2B(-0.497774); SRSF6(-0.511082); CPSF2(-0.513355); UBTF(-0.515161); SRSF11(-0.527322); POLR3E(-0.53141); POLRMT(-0.532185); POLR1B(-0.555003); POLR3H(-0.569204); GTF3C4(-0.576688); CCNT2(-0.57785); POU2F1(-0.579261); POLR3C(-0.592069); H2AFZ(-0.593727); CDK7(-0.603054); H3F3A(-0.608901); POLR1C(-0.622396); TAF9(-0.625443); POLR2G(-0.62591); HIST1H3E(-0.644459); TBP(-0.647931); HIST1H2BB(-0.653588); HIST1H3C(-0.655406); HIST1H3B(-0.661262); HIST1H2AB(-0.663151); HIST1H2BO(-0.665698); GTF2E2(-0.667462); HIST1H3J(-0.669205); SNRPG(-0.684386); HIST1H2BA(-0.686141); LZTS1(-0.699527); BRF2(-0.702519); TAF1A(-0.717321); HIST1H2BJ(-0.720348); SNAPC3(-0.72157); SRSF1(-0.726133); U2AF2(-0.753057); POLR3A(-0.754423); RNGTT(-0.764182); GTF2F2(-0.798875); TCEB3(-0.82364); HIST1H4A(-0.823707); SRSF2(-0.835856); HIST1H4B(-0.848035); SRRM1(-0.849242); POLR2D(-0.851205); POLR2J(-0.866111); SUPT5H(-0.875002); SSB(-0.896863); RNPS1(-0.898186); TCEB2(-0.9274); HIST1H3A(-0.938394); TAF12(-1.02156); POLR3B(-1.02765); TAF13(-1.03943); NCBP2(-1.05398); BRF1(-1.25299); 
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	32	30	-0.601682	-1.19442	0.883843	0.994838	ARHGEF12(1.11689); RAC2(0.882913); MET(0.793054); ROCK1P1(0.792199); MYH14(0.627778); MYH9(0.527596); MYL12B(0.27735); RHOG(0.179271); ERBB2(0.0937822); MYH11(-0.0715292); PLXNB1(-0.0754051); ROCK1(-0.0992421); RHOB(-0.123527); CDC42(-0.144984); RAC1(-0.183129); CD72(-0.286855); PTPRC(-0.34449); LIMK1(-0.391916); MYL9(-0.489196); LIMK2(-0.50647); SEMA4D(-0.535457); RHOC(-0.544417); ROCK2(-0.545883); RND1(-0.573938); ARHGAP35(-0.577127); MYL6(-0.846176); ARHGEF11(-0.904643); MYH10(-1.03339); RRAS(-1.09031); RHOA(-1.31259); 
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	30	29	0.1974	-1.20707	0.886297	0.994838	ROBO3(1.26155); ABL1(0.502895); ROBO2(0.33637); SRGAP3(0.296817); SLIT2(0.272372); PAK6(0.0973776); SOS1(0.064445); GPC1(0.0601487); SRGAP1(0.00411311); ENAH(-0.0607125); CAP1(-0.0857961); ROBO1(-0.128402); CDC42(-0.144984); RAC1(-0.183129); CAP2(-0.274976); PFN1(-0.28388); SRGAP2(-0.321498); VASP(-0.330542); PAK4(-0.344606); PAK1(-0.36475); NCK2(-0.37388); CLASP1(-0.41143); ABL2(-0.460884); EVL(-0.489704); PFN2(-0.530555); PAK7(-0.629909); PAK2(-0.777755); NCK1(-1.01167); SOS2(-1.03421); 
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	32	30	-1.16641	-1.25354	0.894995	0.994838	PROS1(1.1159); F3(0.663694); F13B(0.615021); F12(0.549397); TFPI(0.513783); GP9(0.3286); PROC(0.290793); SERPINC1(0.289761); F13A1(0.23993); GP1BB(0.152165); KNG1(0.128184); PF4V1(-0.138965); F5(-0.163266); SERPING1(-0.222553); GP1BA(-0.249809); VWF(-0.330816); C1QBP(-0.420129); PRCP(-0.439843); A2M(-0.471926); FGG(-0.549873); FGA(-0.57038); F7(-0.636817); THBD(-0.665493); F2(-0.68043); F10(-0.684369); F11(-0.724764); FGB(-0.733985); KLKB1(-0.750823); PF4(-1.02641); GP5(-1.06796); 
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	11	11	-0.925861	-1.30307	0.903725	0.994838	SLC47A1(0.557872); SLC16A1(0.274144); SLC13A5(0.0959184); SLC13A3(-0.2189); SLC16A7(-0.334626); SLC13A2(-0.365679); SLC47A2(-0.547555); SLC16A3(-0.600618); SLC13A1(-0.648845); SLC10A6(-0.707538); SLC16A8(-0.975689); 
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII	15	15	-0.42302	-1.18265	0.881526	0.994838	GRIN2A(1.1372); GRIN2C(0.356301); GRIN2D(0.339374); CAMK2B(-0.026793); CALM1(-0.0768233); CAMK2A(-0.191522); CALM2(-0.314883); NEFL(-0.321644); CAMK2D(-0.345674); GRIN2B(-0.432222); CREB1(-0.460857); ACTN2(-0.541166); AKAP9(-0.729204); CALM3(-0.990701); GRIN1(-1.1146); 
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	81	79	-0.667692	-1.19677	0.884302	0.994838	RFT1(2.4179); ALG10B(1.32347); DPM1(1.14111); SEC24C(1.04794); SEC13(0.950339); CANX(0.910363); MAN1A1(0.866492); ALG1(0.823137); DPAGT1(0.76776); CALR(0.703369); GMPPA(0.645695); ALG8(0.641261); ALG10(0.639872); B4GALT6(0.60119); MGAT1(0.597078); TUSC3(0.589309); ST8SIA3(0.482343); MGAT5(0.445843); DPM2(0.430028); MGAT4B(0.330274); ST6GAL1(0.318312); ALG11(0.301627); ST8SIA2(0.299271); MGAT3(0.282312); PGM3(0.275916); SAR1B(0.25618); EDEM3(0.2494); MAN1C1(0.193105); B4GALT4(0.1027); DAD1(0.0967467); ALG12(0.0924846); GFPT2(-0.00123505); EDEM2(-0.0531103); DDOST(-0.0989193); MCFD2(-0.130725); ALG14(-0.153878); B4GALT3(-0.223593); EDEM1(-0.236349); MPI(-0.240022); DPM3(-0.243852); UGGT1(-0.252322); DOLPP1(-0.261055); MANEA(-0.263818); MGAT2(-0.265302); B4GALT5(-0.288781); MOGS(-0.296515); MLEC(-0.345854); ALG5(-0.350828); STT3A(-0.387779); FUT8(-0.412206); ALG2(-0.41221); GMPPB(-0.429905); SEC24D(-0.453361); B4GALT2(-0.473135); B4GALT1(-0.532616); PMM2(-0.537456); SEC24B(-0.590013); SEC23A(-0.61314); GNPNAT1(-0.641513); RPN1(-0.648449); MAN1A2(-0.668064); UGGT2(-0.696894); ST8SIA6(-0.74517); MGAT4A(-0.757417); ALG6(-0.781555); SEC31A(-0.804341); PRKCSH(-0.809924); PREB(-0.813109); DOLK(-0.853013); ALG9(-0.863587); ALG3(-0.95418); MAN2A1(-1.00519); PMM1(-1.0264); LMAN1(-1.04586); MAN1B1(-1.15599); MGAT4C(-1.20189); GANAB(-1.23677); RPN2(-1.30494); PDIA3(-1.32531); 
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX	14	12	-1.1095	-1.25108	0.894547	0.994838	MAP3K7(0.604395); RPS27A(0.114955); UBA52(-0.0398633); TLR4(-0.106192); TAB2(-0.238299); TAB1(-0.311241); TICAM1(-0.326396); LY96(-0.393413); TLR3(-0.517613); TICAM2(-0.653792); TRAF6(-0.736632); CD14(-0.886999); 
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	36	36	-0.801209	-1.20977	0.886817	0.994838	BCAR1(3.39143); PTK2(1.41268); TLN1(0.904596); RAPGEF4(0.44438); APBB1IP(0.405771); GP9(0.3286); ADRA2A(0.312826); FN1(0.237149); GP1BB(0.152165); SOS1(0.064445); CSK(-0.0994637); SYK(-0.130531); RASGRP1(-0.169306); SRC(-0.173469); THPO(-0.174875); GP1BA(-0.249809); PTPN1(-0.297232); VWF(-0.330816); RASGRP2(-0.33365); SHC1(-0.334932); RAPGEF3(-0.335265); ITGB3(-0.384805); RAP1A(-0.385497); MPL(-0.429342); CRK(-0.486491); FGG(-0.549873); FGA(-0.57038); RAP1B(-0.60113); F2(-0.68043); FGB(-0.733985); AKT1(-0.790536); ADRA2B(-0.841102); ITGA2B(-0.948621); GRB2(-1.04866); GP5(-1.06796); PDPK1(-1.51315); 
REACTOME_CLEAVAGE_OF_GROWING_TRANSCRIPT_IN_THE_TERMINATION_REGION_	44	40	-1.49773	-1.24352	0.893162	0.994838	CSTF3(2.869); NUDT21(1.91017); SRSF5(0.752266); SLBP(0.623066); SRSF4(0.49203); DHX38(0.108032); CPSF1(0.0949321); NCBP1(-0.0149415); ZNF473(-0.112513); LSM10(-0.12519); SNRPF(-0.14028); U2AF1(-0.141068); NFX1(-0.164877); CSTF1(-0.177682); CDC40(-0.219177); CPSF7(-0.251051); SNRPD3(-0.254418); RBM8A(-0.266475); PABPN1(-0.270201); CLP1(-0.285613); SRSF3(-0.292299); PCF11(-0.307044); SNRPE(-0.308326); MAGOH(-0.346347); SNRPB(-0.353322); PAPOLA(-0.357137); LSM11(-0.374846); SRSF9(-0.396119); SRSF7(-0.410326); CPSF3(-0.446166); SRSF6(-0.511082); CPSF2(-0.513355); SRSF11(-0.527322); SNRPG(-0.684386); SRSF1(-0.726133); U2AF2(-0.753057); SRSF2(-0.835856); SRRM1(-0.849242); RNPS1(-0.898186); NCBP2(-1.05398); 
